Country,City,AccentCity,Region,Population,Latitude,Longitude
ad,aixas,Aixàs,06,,42.4833333,1.4666667
ad,aixirivali,Aixirivali,06,,42.4666667,1.5
ad,aixirivall,Aixirivall,06,,42.4666667,1.5
ad,aixirvall,Aixirvall,06,,42.4666667,1.5
ad,aixovall,Aixovall,06,,42.4666667,1.4833333
ad,andorra,Andorra,07,,42.5,1.5166667
ad,andorra la vella,Andorra la Vella,07,20430,42.5,1.5166667
ad,andorra-vieille,Andorra-Vieille,07,,42.5,1.5166667
ad,andorre,Andorre,07,,42.5,1.5166667
ad,andorre-la-vieille,Andorre-la-Vieille,07,,42.5,1.5166667
ad,andorre-vieille,Andorre-Vieille,07,,42.5,1.5166667
ae,garmada,Garmada,01,,23.119573,53.828551
ae,ge'aisa,Ge'aisa,01,,22.9941,54.221835
ae,ghadaf,Ghadaf,05,,25.28358,56.174102
ae,ghail,Ghail,05,,25.401739,56.068063
ae,ghail,Ghail,06,,25.006774,56.332905
ae,ghalla,Ghalla,06,,25.07462,56.355447
ae,ghallah,Ghallah,06,,25.07462,56.355447
ae,ghamara,Ghamara,05,,25.294195,56.170094
ae,gharaifah,Gharaifah,04,,25.124965,56.353807
ae,gharefa,Gharefa,04,,25.124965,56.353807
ae,ghob,Ghob,04,,25.565895,56.202173
ae,ghubbah,Ghubbah,05,,26.048889,56.153333
ae,ghubbat khawarah,Ghubbat Khawarah,05,,26.042778,56.135
ae,ghumrah,Ghumrah,05,,25.294195,56.170094
ae,ghuna,Ghuna,06,,25.269944,56.314253
ae,ghura,Ghura,04,,25.219662,56.207603
ae,ghurayfah,Ghurayfah,04,,25.124965,56.353807
ae,ghurfah,Ghurfah,04,,25.124965,56.353807
ae,girath,Girath,06,,25.260889,56.354349
ae,habhab,Habhab,05,,25.61564,56.004413
ae,hadaibah,Hadaibah,05,,25.797674,55.980293
ae,hadeiba,Hadeiba,05,,25.797674,55.980293
ae,hadhi,Hadhi,01,,23.106423,53.995273
ae,hail,Hail,03,,25.285475,55.329611
ae,hail,Hail,04,,25.092227,56.24418
ae,hail,Hail,05,,25.704979,55.987009
ae,haira,Haira,06,,25.38148,55.419551
ae,hair,Hair,06,,25.38148,55.419551
ae,hajarain,Hajarain,03,,24.798996,56.115379
ae,hajarayn,Hajarayn,03,,24.798996,56.115379
ae,hajrain,Hajrain,03,,24.798996,56.115379
ae,hama'im,Hama'im,01,,22.95805,54.297206
ae,hamra,Hamra,05,,25.709102,55.807724
ae,hamriya,Hamriya,06,,25.478194,55.533768
ae,hamriyah,Hamriyah,06,,25.478194,55.533768
ae,hamriyyah,Hamriyyah,06,,25.478194,55.533768
ae,harra,Harra,05,,24.990387,56.216691
ae,hayrah,Hayrah,06,,25.38148,55.419551
ae,hil,Hil,05,,25.704979,55.987009
ae,hili,Hili,01,,24.28473,55.763302
ae,hisn diba,Hisn Diba,06,,25.619547,56.272912
ae,hiweitein,Hiweitein,01,,23.119039,53.928365
ae,hiyawa,Hiyawa,06,,25.360429,56.347729
ae,howeilat,Howeilat,05,,24.876638,56.173722
ae,humaym,Humaym,01,,22.95805,54.297206
ae,husn dibba,Husn Dibba,06,,25.619547,56.272912
ae,huwaila,Huwaila,01,,23.152008,53.82462
ae,huwaitin,Huwaitin,01,,23.119039,53.928365
ae,huweilah,Huweilah,01,,23.152008,53.82462
ae,idhn,Idhn,05,,25.460122,56.012562
ae,ihaid,Ihaid,06,,25.288123,55.881571
ae,istaihah,Istaihah,01,,23.316096,54.067177
ae,isteiha,Isteiha,01,,23.316096,54.067177
ae,jareef,Jareef,04,,25.514168,56.071944
ae,jarmada,Jarmada,01,,23.119573,53.828551
ae,je`eisah,Je`eisah,01,,22.9941,54.221835
ae,jeraira,Jeraira,01,,22.94082,54.310162
ae,jereirah,Jereirah,01,,22.94082,54.310162
ae,jimeirah,Jimeirah,03,,25.204822,55.246569
ae,jimi,Jimi,01,,24.24914,55.745824
ae,juhr,Juhr,01,,24.25,55.583333
ae,julfa,Julfa,05,,25.789527,55.943196
ae,jumairah,Jumairah,03,,25.204822,55.246569
ae,jumaira,Jumaira,03,,25.204822,55.246569
ae,jumeira,Jumeira,03,,25.204822,55.246569
ae,kalbah,Kalbah,06,,25.07462,56.355447
ae,kayya,Kayya,01,,23.156958,53.685414
ae,khaimah,Khaimah,05,,25.789527,55.943196
ae,khalaibiyah,Khalaibiyah,04,,25.381235,56.173576
ae,khalaibiya,Khalaibiya,04,,25.381235,56.173576
ae,khan,Khan,06,,25.331412,55.359006
ae,khauran,Khauran,05,,25.716175,55.967757
ae,khawr al fakkan,Khawr al Fakkan,06,,25.331324,56.341993
ae,khawr al kalba,Khawr al Kalba,06,,25.038352,56.362578
ae,khawran,Khawran,05,,25.716175,55.967757
ae,khawr mala,Khawr Mala,04,,25.801287,56.351111
ae,khawr za`ab,Khawr Za`ab,06,,25.038352,56.362578
ae,khor al fakhan,Khor al Fakhan,06,,25.331324,56.341993
ae,khor al fakkan,Khor al Fakkan,06,,25.331324,56.341993
ae,khor al kalba,Khor al Kalba,06,,25.038352,56.362578
ae,khorfakan,Khorfakan,06,,25.331324,56.341993
ae,khorfakhan,Khorfakhan,06,,25.331324,56.341993
ae,khor fakhan,Khor Fakhan,06,,25.331324,56.341993
ae,khor fakkan,Khor Fakkan,06,,25.331324,56.341993
ae,khor kalba,Khor Kalba,06,,25.038352,56.362578
ae,khor khuwair,Khor Khuwair,05,,25.965765,56.054708
ae,khouran,Khouran,05,,25.716175,55.967757
ae,khubakhib,Khubakhib,05,,25.452002,56.093755
ae,khuwair,Khuwair,05,,25.965765,56.054708
ae,kuways,Kuways,05,,25.78102,55.978696
ae,laiyah,Laiyah,06,,25.353969,55.37189
ae,laiya,Laiya,06,,25.353969,55.37189
ae,laiyya,Laiyya,06,,25.353969,55.37189
ae,latir,Latir,01,,23.162612,53.73617
ae,lisaili,Lisaili,05,,25.62676,56.008144
ae,lulaiyah,Lulaiyah,06,,25.392581,56.354636
ae,luliyyah,Luliyyah,06,,25.392581,56.354636
ae,lu'lu'iyah,Lu'lu'iyah,06,,25.392581,56.354636
ae,luluya,Luluya,06,,25.392581,56.354636
ae,lumweijah,Lumweijah,01,,24.201667,55.716389
ae,ma'airidh,Ma'airidh,05,,25.810519,55.9647
ae,ma'aridh,Ma'aridh,05,,25.810519,55.9647
ae,ma`arid,Ma`arid,05,,25.810519,55.9647
ae,ma'ataradh,Ma'ataradh,01,,24.218997,55.739888
ae,ma'ataridh,Ma'ataridh,01,,24.218997,55.739888
ae,madaq,Madaq,04,,25.339118,56.104939
ae,madha,Madha,06,,25.283447,56.332801
ae,madinat za'id,Madinat Za'id,01,,23.630726,53.729897
ae,magrobiyya,Magrobiyya,05,,25.2,56.05
ae,mahtarraqah,Mahtarraqah,04,,25.540918,56.130664
ae,maidaq,Maidaq,04,,25.339118,56.104939
ae,manai'i,Manai'i,05,,24.951349,56.149968
ae,manai,Manai,05,,24.951349,56.149968
ae,manamah,Manamah,04,,25.329901,56.021884
ae,manama,Manama,04,,25.329901,56.021884
ae,manqasnah,Manqasnah,05,,26.035,56.148611
ae,marawah,Marawah,01,,24.294566,53.330688
ae,marbad,Marbad,04,,25.325405,56.133112
ae,marbah,Marbah,06,,25.276233,56.362558
ae,ma`rid,Ma`rid,05,,25.810519,55.9647
ae,mas`adi,Mas`adi,01,,24.266272,55.741227
ae,mashrub,Mashrub,01,,23.076461,54.013474
ae,mas'ud,Mas'ud,01,,24.266272,55.741227
ae,mausal,Mausal,01,,23.013531,54.154475
ae,mausil,Mausil,01,,23.013531,54.154475
ae,mawsal,Mawsal,01,,23.013531,54.154475
ae,ma`yarid,Ma`yarid,05,,25.810519,55.9647
ae,mezaira'a,Mezaira'a,01,,23.143549,53.788097
ae,milqata,Milqata,01,,23.066667,53.533333
ae,mirba,Mirba,06,,25.276233,56.362558
ae,mirbih,Mirbih,06,,25.276233,56.362558
ae,mirfah,Mirfah,01,,24.099107,53.490769
ae,mirfa,Mirfa,01,,24.099107,53.490769
ae,mizeir`ah,Mizeir`ah,01,,23.143549,53.788097
ae,mondafanah,Mondafanah,01,,24.116667,55.8
ae,mondafinah,Mondafinah,01,,24.116667,55.8
ae,mozayri`,Mozayri`,01,,23.143549,53.788097
ae,muaifi,Muaifi,06,,25.361667,56.344722
ae,mughairah,Mughairah,01,,24.07843,53.53842
ae,mughaira,Mughaira,01,,24.07843,53.53842
ae,mugharah,Mugharah,01,,24.07843,53.53842
ae,mughayrah,Mughayrah,01,,24.07843,53.53842
ae,muhtarqah,Muhtarqah,04,,25.540918,56.130664
ae,mukhtaraja,Mukhtaraja,04,,25.540918,56.130664
ae,mundafnah,Mundafnah,01,,24.116667,55.8
ae,murawwah,Murawwah,01,,24.294566,53.330688
ae,musafi,Musafi,05,,25.301285,56.165306
ae,musaifi,Musaifi,05,,25.301285,56.165306
ae,mushayrib,Mushayrib,01,,23.076461,54.013474
ae,musil,Musil,01,,23.013531,54.154475
ae,mutaradh,Mutaradh,01,,24.218997,55.739888
ae,mu`tarad,Mu`tarad,01,,24.218997,55.739888
ae,mutarad,Mutarad,01,,24.218997,55.739888
ae,muwafi,Muwafi,06,,25.361667,56.344722
ae,nadd shubayh,Nadd Shubayh,03,,25.145833,55.334167
ae,nad shibeih,Nad Shibeih,03,,25.145833,55.334167
ae,nahai,Nahai,06,,25.270744,56.36242
ae,nahawa,Nahawa,06,,25.268233,56.280016
ae,nashshash,Nashshash,01,,23.081096,54.036351
ae,naslah,Naslah,05,,24.865864,56.260851
ae,nasla,Nasla,05,,24.865864,56.260851
ae,nedaifi,Nedaifi,06,,25.361667,56.344722
ae,nefair,Nefair,01,,23.103933,53.789186
ae,nishash,Nishash,01,,23.081096,54.036351
ae,nuslah,Nuslah,05,,24.865864,56.260851
ae,'odaid,'Odaid,01,,24.616667,51.4
ae,palhain,Palhain,05,,25.684119,55.967495
ae,port khor fakkan,Port Khor Fakkan,06,,25.331324,56.341993
ae,qalba,Qalba,06,,25.07462,56.355447
ae,qamh,Qamh,03,,24.786677,56.141429
ae,qaraiyah,Qaraiyah,04,,25.23779,56.36128
ae,qaraiyat,Qaraiyat,04,,25.23779,56.36128
ae,qarat ad dulm,Qarat ad Dulm,05,,25.860278,56.025
ae,qarat al dum,Qarat al Dum,05,,25.860278,56.025
ae,qarmadah,Qarmadah,01,,23.119573,53.828551
ae,qatarah,Qatarah,01,,24.259929,55.755658
ae,qatara,Qatara,01,,24.259929,55.755658
ae,qattara,Qattara,01,,24.259929,55.755658
ae,qatuf,Qatuf,01,,23.109707,53.727378
ae,qidfa,Qidfa,06,,25.304259,56.370338
ae,qidfi`,Qidfi`,06,,25.304259,56.370338
ae,qima,Qima,03,,24.786677,56.141429
ae,qimh,Qimh,03,,24.786677,56.141429
ae,quor,Quor,05,,24.912136,56.095661
ae,qurayyah,Qurayyah,04,,25.23779,56.36128
ae,qusaidat,Qusaidat,05,,25.774612,55.970016
ae,qutuf,Qutuf,01,,23.102624,53.711588
ae,ramla,Ramla,04,,25.359789,56.044519
bd,lait,Lait,81,,24.8666667,90.6666667
bd,lajair,Lajair,80,,23.5166667,90.8833333
bd,lakachua,Lakachua,81,,23.1,90.4166667
bd,lakachura,Lakachura,81,,23.1,90.4166667
bd,lakai kazir kandi,Lakai Kazir Kandi,81,,23.35,90.3333333
bd,lakamta,Lakamta,80,,23.2,90.9666667
bd,lakariapara,Lakariapara,81,,23.9166667,90.2
bd,lakarta,Lakarta,81,,23.2,90.4166667
bd,lakerta,Lakerta,81,,23.2,90.4166667
bd,lakhaijani,Lakhaijani,83,,24.8333333,88.9
bd,lakhai kajir kandi,Lakhai Kajir Kandi,81,,23.35,90.3333333
bd,lakhai kazir kandi,Lakhai Kazir Kandi,81,,23.35,90.3333333
bd,lakhair char,Lakhair Char,81,,23.3333333,89.8666667
bd,lakhaitali,Lakhaitali,80,,23.5,90.85
bd,lakhanda,Lakhanda,81,,23.1166667,90.05
bd,lakhandia,Lakhandia,81,,23.6166667,89.6333333
bd,lakhara,Lakhara,83,,25.9,88.1833333
bd,lakharmatia,Lakharmatia,81,,23.0166667,90.1666667
bd,lakheraj kasba,Lakheraj Kasba,81,,22.9833333,90.2166667
bd,lakhhati,Lakhhati,81,,22.9333333,89.55
bd,lakhikola,Lakhikola,81,,23.5666667,89.7166667
bd,lakhi,Lakhi,86,,25.0666667,91.8833333
bd,lakhiprasad,Lakhiprasad,86,,25.0333333,92.2666667
bd,lakhipur,Lakhipur,81,,23.5333333,89.7666667
bd,lakhir haor,Lakhir Haor,86,,25.0666667,91.8833333
bd,lakhkhola,Lakhkhola,81,,24.45,90.8333333
bd,lakhpur,Lakhpur,81,,24.0666667,90.65
bd,lakhpur,Lakhpur,84,,22.7666667,89.65
bd,lakhra,Lakhra,83,,25.9,88.1833333
bd,lakhsmipur diara,Lakhsmipur Diara,81,,23.9,89.4166667
bd,lakhuhati,Lakhuhati,81,,24.4666667,90.7166667
bd,lakhutia,Lakhutia,84,,22.75,90.3333333
bd,lakhya kutubpur,Lakhya Kutubpur,81,,23.7,90.5333333
bd,laksam,Laksam,85,,23.2472222,91.1425
bd,laksham,Laksham,85,82299,23.2472222,91.1425
bd,lakshanda,Lakshanda,81,,23.1166667,90.05
bd,lakshandia,Lakshandia,81,,23.95,90.45
bd,lakshikhola,Lakshikhola,83,,24.8166667,89.45
bd,lakshiprasad,Lakshiprasad,86,,25.0333333,92.2666667
bd,lakshmanbaria,Lakshmanbaria,81,,24.2333333,88.9166667
bd,lakshmandia,Lakshmandia,81,,23.5166667,89.6333333
bd,lakshmanhati,Lakshmanhati,81,,24.3,88.9666667
bd,lakshmankati char,Lakshmankati Char,84,,22.6333333,90.2333333
bd,lakshmankati,Lakshmankati,84,,22.6333333,90.2333333
bd,lakshman khalsi,Lakshman Khalsi,81,,24.4833333,88.7333333
bd,lakshmankhola,Lakshmankhola,80,,23.65,90.75
bd,lakshman khola,Lakshman Khola,81,,23.65,90.5333333
bd,lakshmanpur balapara,Lakshmanpur Balapara,83,,25.7333333,88.9333333
bd,lakshmanpur,Lakshmanpur,81,,23.55,89.65
bd,lakshmanpur,Lakshmanpur,82,,23.1333333,88.9666667
bd,lakshmanpur,Lakshmanpur,83,,24.85,88.9
bd,lakshmanpur,Lakshmanpur,85,,22.9,91.0166667
bd,lakshmia,Lakshmia,81,,24.3,90.65
bd,lakshmibardhan,Lakshmibardhan,84,,22.5666667,90.5333333
bd,lakshmibardi khas,Lakshmibardi Khas,81,,23.7166667,90.65
bd,lakshmibardi,Lakshmibardi,81,,23.7166667,90.6333333
bd,lakshmibhatta,Lakshmibhatta,83,,24.9333333,89.0666667
bd,lakshmichari,Lakshmichari,80,,22.8102778,91.9480556
bd,lakshmicharipara,Lakshmicharipara,80,,22.8102778,91.9480556
bd,lakshmichhari,Lakshmichhari,80,,22.8102778,91.9480556
bd,lakshmichharipara,Lakshmichharipara,80,,22.8102778,91.9480556
bd,lakshmidanga,Lakshmidanga,81,,24.8833333,88.5833333
bd,lakshmidaser tek,Lakshmidaser Tek,81,,23.7833333,90.3333333
bd,lakshmidharpara,Lakshmidharpara,80,,23.1,90.9333333
bd,lakshmidia,Lakshmidia,81,,23.9333333,89.9
bd,lakshmiganja,Lakshmiganja,81,,24.8333333,90.7666667
bd,lakshmiganj,Lakshmiganj,81,,23.1833333,90.2
bd,lakshmikandar,Lakshmikandar,81,,23.5166667,89.45
bd,lakshmikhola,Lakshmikhola,81,,24.0166667,88.9166667
bd,lakshmikhola,Lakshmikhola,82,,22.55,89.3
bd,lakshmikhola,Lakshmikhola,83,,24.8166667,89.45
bd,lakshmikola,Lakshmikola,83,,25.0333333,89.4
bd,lakshmikole,Lakshmikole,81,,23.7666667,89.6666667
bd,lakshmikol,Lakshmikol,81,,23.5666667,89.7166667
bd,lakshmikol,Lakshmikol,83,,24.9666667,88.95
bd,lakshmimandap,Lakshmimandap,83,,24.95,89.1333333
bd,lakshminagar,Lakshminagar,85,,23.4333333,91.2
bd,lakshmi narayanpara,Lakshmi Narayanpara,83,,24.9833333,89.4666667
bd,lakshminarayanpur,Lakshminarayanpur,80,,22.8666667,91.1166667
bd,lakshminarayanpur,Lakshminarayanpur,81,,23.5666667,89.6833333
bd,lakshmi narayanpur,Lakshmi Narayanpur,81,,23.6833333,89.6333333
bd,lakshmi narayanpur,Lakshmi Narayanpur,85,,22.85,90.9833333
bd,lakshminathpur bara,Lakshminathpur Bara,82,,22.4166667,89.0833333
bd,lakshminathpur chhota,Lakshminathpur Chhota,82,,22.3,89.0666667
bd,lakshmindargati,Lakshmindargati,81,,24.7666667,90.8833333
bd,lakshmindar,Lakshmindar,81,,24.5,90.1666667
bd,lakshmipasa,Lakshmipasa,84,,22.5166667,90.35
bd,lakshmiprasad,Lakshmiprasad,81,,23.6833333,90.0333333
bd,lakshmipura,Lakshmipura,80,,22.5333333,90.6833333
bd,lakshmipura,Lakshmipura,81,,22.9666667,90.4
bd,lakshmipur baher char,Lakshmipur Baher Char,80,,22.9,90.5333333
bd,lakshmipur diara,Lakshmipur Diara,81,,23.9,89.4166667
bd,lakshmipur khala baria,Lakshmipur Khala Baria,81,,24.3666667,89.05
bd,lakshmipur kholabaria,Lakshmipur Kholabaria,81,,24.3666667,89.05
bd,lakshmipur,Lakshmipur,80,,22.9166667,91.4166667
bd,lakshmipur,Lakshmipur,81,,23.0333333,90.3833333
bd,lakshmipur,Lakshmipur,83,,24.5666667,88.35
bd,lakshmipur,Lakshmipur,85,61710,22.95,90.8333333
bd,lakshmipur pakhira,Lakshmipur Pakhira,81,,23.0833333,90.25
bd,lakshmipur pakhuria,Lakshmipur Pakhuria,81,,23.0833333,90.25
bd,lakshmirampur,Lakshmirampur,81,,24.85,88.7166667
bd,lakshmitara,Lakshmitara,81,,24.8,88.5333333
bd,lakshmonkhola,Lakshmonkhola,80,,23.65,90.75
bd,lakshya jatrabari,Lakshya Jatrabari,81,,23.8,90.5333333
bd,lakshya manohar,Lakshya Manohar,81,,23.8666667,90.55
bd,lakshya manoharpur,Lakshya Manoharpur,81,,23.8666667,90.55
bd,lakshya simulia,Lakshya Simulia,81,,23.85,90.55
bd,laksmandia,Laksmandia,81,,23.5166667,89.6333333
bd,laksmikhola,Laksmikhola,82,,22.55,89.3
bd,laksmipur,Laksmipur,81,,23.5333333,89.2666667
bd,lakubpur,Lakubpur,80,,22.9166667,91.2833333
bd,lakursichhapa,Lakursichhapa,81,,24.0666667,90.75
bd,lalabazar,Lalabazar,86,,24.8333333,91.8333333
bd,lala darigram,Lala Darigram,81,,23.9,89.2166667
bd,lal alapdi,Lal Alapdi,81,,23.6333333,90.5666667
bd,lalar bag,Lalar Bag,81,,23.7833333,90.35
bd,lalasarai,Lalasarai,81,,23.7833333,90.4
bd,lalati,Lalati,81,,23.7,90.5666667
bd,lalbaria,Lalbaria,80,,23.35,91.1666667
bd,lalchandpara,Lalchandpara,81,,24.1833333,88.95
bd,lalchandpur,Lalchandpur,83,,25.8333333,89.1
bd,lal chapur,Lal Chapur,81,,24.8333333,90.65
bd,lal char,Lal Char,81,,23.6833333,90.5833333
bd,lalghar,Lalghar,80,,23.2833333,91.2666667
bd,laliara,Laliara,80,,23.1833333,90.9833333
bd,lalitahar,Lalitahar,83,,24.65,88.3833333
bd,lalitpur,Lalitpur,83,,24.8333333,88.7833333
bd,lalkhairabad,Lalkhairabad,81,,22.8666667,90.5
bd,lalkhan's abad,Lalkhan's Abad,81,,22.8666667,90.5
bd,lal krishnadi,Lal Krishnadi,81,,23.6166667,90.5666667
bd,lalma,Lalma,81,,24.7833333,90.5333333
bd,lalmanirat,Lalmanirat,83,,25.9,89.45
bd,lalmanir hat,Lalmanir Hat,83,65135,25.9,89.45
bd,lalmina,Lalmina,81,,23.75,90.6833333
bd,lalmohan,Lalmohan,80,42225,22.3166667,90.7166667
bd,lalmonirhat,Lalmonirhat,83,,25.9,89.45
bd,lalor,Lalor,81,,24.45,89.0666667
bd,lalpukuria,Lalpukuria,83,,24.5666667,88.4833333
bd,lalpur hossainpur,Lalpur Hossainpur,80,,23.9833333,91.0
bd,lalpur husainpur,Lalpur Husainpur,80,,23.9833333,91.0
bd,lalpur kalipur,Lalpur Kalipur,80,,23.4833333,90.6
bd,lalpur,Lalpur,80,,22.6,90.6333333
bd,lalpur,Lalpur,81,,23.6333333,90.4833333
bd,lalpur,Lalpur,86,,24.95,91.1666667
bd,lalsri,Lalsri,81,,23.6666667,90.1166667
bd,lalua,Lalua,81,,24.4833333,89.2666667
bd,lalua,Lalua,82,,22.4333333,89.25
bd,lalua,Lalua,83,,24.65,88.9166667
bd,lalua,Lalua,84,,21.95,90.3
bd,lalur kandi,Lalur Kandi,81,,23.8,90.6666667
bd,lamagazi,Lamagazi,86,,24.9,91.75
bd,lamapara,Lamapara,81,,24.8,90.5666667
bd,lambadardi,Lambadardi,81,,23.6333333,90.55
bd,lambodar,Lambodar,81,,24.0,90.15
bd,lamchari,Lamchari,80,,23.05,90.8166667
bd,lamchari,Lamchari,81,,23.0908333,90.2352778
bd,lam charitan,Lam Charitan,81,,23.6,90.55
bd,lamchari tum char,Lamchari Tum Char,81,,22.9833333,90.45
bd,lam char,Lam Char,80,,23.0333333,90.9833333
bd,lamchar,Lamchar,80,,23.05,90.8833333
bd,lam char,Lam Char,80,,23.1166667,90.7166667
bd,lamchharia,Lamchharia,81,,24.9,90.55
bd,lamchhari,Lamchhari,81,,24.8,90.7
bd,lamchhi prasad,Lamchhi Prasad,80,,22.8,91.2166667
bd,lamkain,Lamkain,81,,24.3666667,90.6
bd,lamnigaon,Lamnigaon,86,,25.0666667,91.7333333
bd,lampur,Lampur,81,,23.9833333,90.7833333
bd,langadu bazar,Langadu Bazar,80,,22.9166667,92.1833333
bd,langadu,Langadu,80,,22.9166667,92.1833333
bd,langail,Langail,81,,24.65,90.65
bd,langair,Langair,81,,24.3666667,90.55
bd,langalia,Langalia,81,,24.2666667,90.1333333
bd,langaljhora,Langaljhora,81,,25.1166667,90.55
bd,langaljora,Langaljora,81,,24.9166667,90.6333333
bd,langalmura,Langalmura,81,,24.4666667,89.5
bd,langal simul,Langal Simul,81,,24.5166667,90.3333333
bd,langatia,Langatia,81,,24.2666667,90.8333333
bd,langljora,Langljora,81,,25.1166667,90.55
bd,langpur,Langpur,86,,25.0166667,91.9833333
bd,langulia,Langulia,81,,24.7333333,90.2333333
bd,lanka kandi,Lanka Kandi,81,,24.75,90.6666667
bd,lanka khola,Lanka Khola,81,,24.75,90.6666667
bd,lanka patharia,Lanka Patharia,81,,24.9333333,91.0333333
bd,lankar char,Lankar Char,81,,23.4333333,89.6166667
bd,laokara,Laokara,80,,23.2833333,90.9166667
bd,laokora,Laokora,80,,23.2833333,90.9166667
bd,laona,Laona,81,,24.35,90.75
bd,laora,Laora,86,,24.35,91.2
bd,lapang,Lapang,81,,23.9166667,90.95
bd,lapta payasthi ramkrishnapur,Lapta Payasthi Ramkrishnapur,81,,24.1,88.7833333
bd,laptipyasti ramkrishnapur,Laptipyasti Ramkrishnapur,81,,24.1,88.7833333
bd,larachu,Larachu,80,,23.6666667,91.0666667
bd,larair char,Larair Char,80,,23.0666667,90.7
bd,laribagh,Laribagh,80,,23.6,91.1333333
bd,laribag,Laribag,80,,23.6,91.1333333
bd,laribari,Laribari,81,,23.6833333,89.4333333
bd,larpur,Larpur,80,,22.9166667,91.1833333
bd,laruakunda,Laruakunda,81,,23.8911111,90.2022222
bd,larua,Larua,80,,23.1047222,90.6761111
bd,larua,Larua,81,,23.6333333,89.4833333
cd,kazayanda,Kazayanda,01,,-3.4,17.816667
cd,kazaza,Kazaza,05,,-8.5,26.033333
cd,kazazele,Kazazele,00,,3.966667,25.266667
cd,kazea,Kazea,03,,-7.4,22.45
cd,kazeba,Kazeba,00,,-9.35,28.183333
cd,kazemba,Kazemba,00,,-6.833333,17.466667
cd,kazembeka,Kazembeka,00,,-8.083333,28.95
cd,kazembe,Kazembe,00,,-10.483333,23.466667
cd,kazembe,Kazembe,05,,-10.666667,24.016667
cd,kazembe,Kazembe,08,,-5.85,16.916667
cd,kazembe kiapanshia,Kazembe Kiapanshia,05,,-10.533333,25.183333
cd,kaziba,Kaziba,00,,-7.15,27.016667
cd,kazi,Kazi,08,,-4.969722,15.015278
cd,kaziki,Kaziki,00,,-7.783333,29.85
cd,kazima,Kazima,12,,-4.573333,29.137222
cd,kazimba,Kazimba,00,,-6.65,19.1
cd,kazinga,Kazinga,07,,-1.433333,28.733333
cd,kazinge,Kazinge,05,,-5.433333,26.916667
cd,kazingu,Kazingu,00,,-7.45,28.1
cd,kaziza,Kaziza,05,,-10.7,23.866667
cd,kazola,Kazola,00,,-7.266667,17.8
cd,kazombo,Kazombo,00,,-7.866667,22.4
cd,kazongo,Kazongo,10,,-4.45,26.666667
cd,kazoni,Kazoni,12,,-3.05,27
cd,kazoza,Kazoza,05,,-8.5,26.033333
cd,kazua,Kazua,00,,-10.15,23.066667
cd,kazua,Kazua,05,,-10.033333,24.183333
cd,kazu,Kazu,08,,-4.969722,15.015278
cd,kazumba,Kazumba,00,,-7.6,29.866667
cd,kazumba,Kazumba,02,,-6.1,19.55
cd,kazumba,Kazumba,03,,-6.416667,22.033333
cd,kazumba,Kazumba,05,,-5.916667,28.45
cd,kazumba-luilu,Kazumba-Luilu,05,,-7.8,25.4
cd,kazumba-lulu,Kazumba-Lulu,05,,-7.8,25.4
cd,kazunga,Kazunga,00,,-6.95,28.5
cd,kazungu,Kazungu,05,,-10.4,24.483333
cd,kazunguzibwa,Kazunguzibwa,12,,-3.052778,29.055556
cd,keba,Keba,03,,-7.216667,21.216667
cd,keba,Keba,04,,-6.7,25.383333
cd,kebakeba,Kebakeba,01,,-3.033333,18.033333
cd,kebambili,Kebambili,00,,-3.066667,18.516667
cd,kebandja,Kebandja,10,,-2.533333,25.4
cd,kebango,Kebango,00,,-6.9,25.816667
cd,kebanza,Kebanza,10,,-2.533333,25.4
cd,kebea mukole,Kebea Mukole,03,,-6.2,21.1
cd,kebeke,Kebeke,10,,-1.8,26.383333
cd,kebenza,Kebenza,10,,-2.533333,25.4
cd,kebi,Kebi,01,,-3.05,18.2
cd,kebo,Kebo,01,,-2.616667,18.3
cd,kedja,Kedja,02,,4.833333,19.266667
cd,keisha,Keisha,12,,-2.616667,27.316667
cd,keitankondo,Keitankondo,10,,-3.45,26.233333
cd,keka,Keka,09,,4.066667,27.866667
cd,keke,Keke,02,,2.683333,19.616667
cd,kekia,Kekia,12,,-3.116667,27.2
cd,kekior,Kekior,01,,-3.7,17.583333
cd,kekongo,Kekongo,00,,4.183333,21.616667
cd,kekwa,Kekwa,00,,-2.933333,19.55
cd,kela,Kela,05,,-8.433333,24.166667
cd,kelako,Kelako,01,,-2.75,17.916667
cd,kelalulu,Kelalulu,00,,-2.8,23.083333
cd,kelambwe,Kelambwe,05,,-8.5925,24.69
cd,kelea,Kelea,00,,3.333333,25.75
cd,kelegbia,Kelegbia,09,,4.366667,27.633333
cd,kele,Kele,00,,3.466667,30.1
cd,kele,Kele,03,,-6.916667,23.166667
cd,kele,Kele,12,,-3.05,28.2
cd,kelekele,Kelekele,01,,-4.866667,18.85
cd,kelele,Kelele,09,,4.533333,27.716667
cd,kelemanie,Kelemanie,03,,-4.6,21.25
cd,kelembalo,Kelembalo,00,,3.916667,26.566667
cd,kele-mbu,Kele-Mbu,08,,-5.15,13.083333
cd,kelemuani,Kelemuani,03,,-4.6,21.25
cd,kelende,Kelende,09,,2.45,26.566667
cd,kelengo,Kelengo,00,,-.95,21.966667
cd,kelengo,Kelengo,02,,-.366667,19.083333
cd,kelume,Kelume,04,,-5.25,25.2
cd,kema,Kema,00,,-2.933333,24.233333
